17700,1.2507
17750,1.2515
17800,1.2045
17850,1.2312
17900,1.3063
17950,1.2858
18000,1.2047
18050,1.2434
18100,1.2469
18150,1.2698
18200,1.2364
18250,1.2631
18300,1.2813
18350,1.3335
18400,1.3700
18450,1.2567
18500,1.2803
18550,1.3337
18600,1.2548
18650,1.2774
18700,1.2834
18750,1.2784
18800,1.2856
18850,1.3041
18900,1.2970
18950,1.3201
19000,1.3025
19050,1.3366
19100,1.3006
19150,1.3218
19200,1.3058
19250,1.3928
19300,1.3566
19350,1.3494
19400,1.3182
19450,1.3435
19500,1.3282
19550,1.3611
19600,1.3831
19650,1.3371
19700,1.3928
19750,1.3866
19800,1.3869
19850,1.4260
19900,1.3487
19950,1.3857
20000,1.3227
20050,1.4482
20100,1.3785
20150,1.3833
20200,1.4195
20250,1.4400
20300,1.4060
20350,1.4396
20400,1.4741
20450,1.4524
20500,1.3852
20550,1.4513
20600,1.4369
20650,1.3936
20700,1.4310
20750,1.4095
20800,1.4369
20850,1.4031
20900,1.4417
20950,1.4379
21000,1.4958
21050,1.4369
21100,1.4338
21150,1.4336
21200,1.4219
21250,1.4567
21300,1.4224
21350,1.4410
21400,1.4768
21450,1.4794
21500,1.5132
21550,1.4560
21600,1.4491
21650,1.4858
21700,1.5345
21750,1.4858
21800,1.5023
21850,1.4837
21900,1.4932
21950,1.5268
22000,1.5030
22050,1.5590
22100,1.6270
22150,1.4951
22200,1.5168
22250,1.5557
22300,1.5192
22350,1.5485
22400,1.5635
22450,1.5190
22500,1.5471
22550,1.5452
22600,1.5569
22650,1.5981
22700,1.5876
22750,1.5635
22800,1.5635
22850,1.5721
22900,1.5321
22950,1.5819
23000,1.5810
23050,1.6286
23100,1.5678
23150,1.5979
23200,1.5595
23250,1.6341
23300,1.5590
23350,1.6108
23400,1.6198
23450,1.6339
23500,1.6036
23550,1.6305
23600,1.6556
23650,1.6274
23700,1.6394
23750,1.6253
23800,1.5976
23850,1.6356
23900,1.6351
23950,1.6329
24000,1.6553
24050,1.6735
24100,1.7121
24150,1.6501
24200,1.6832
24250,1.6923
24300,1.6840
24350,1.6890
24400,1.6727
24450,1.6472
24500,1.7047
24550,1.7083
24600,1.6713
24650,1.7092
24700,1.7242
24750,1.7476
24800,1.7242
24850,1.7188
24900,1.7865
24950,1.7214
25000,1.6823
25050,1.7197
25100,1.7033
25150,1.6971
25200,1.7295
25250,1.7493
25300,1.7228
25350,1.7810
25400,1.7116
25450,1.7271
25500,1.7245
25550,1.7598
25600,1.7664
25650,1.7772
25700,1.7614
25750,1.7855
25800,1.7531
25850,1.7712
25900,1.7862
25950,1.8013
26000,1.7927
26050,1.7951
26100,1.8253
26150,1.7531
26200,1.7643
26250,1.8177
26300,1.7886
26350,1.7657
26400,1.7910
26450,1.8482
26500,1.9341
26550,1.7972
26600,1.8430
26650,1.8990
26700,1.8389
26750,1.8909
26800,1.8361
26850,1.8322
26900,1.8201
26950,1.8580
27000,1.8485
27050,1.8468
27100,1.8065
27150,1.8756
27200,1.7955
27250,1.8394
27300,1.9114
27350,1.8692
27400,1.8682
27450,1.9109
27500,1.8587
27550,1.8566
27600,1.8990
27650,1.8508
27700,1.8530
27750,1.9255
27800,1.9093
27850,1.8687
27900,1.8985
27950,1.8768
28000,1.9391
28050,1.8804
28100,2.0149
28150,1.9579
28200,1.9426
28250,1.9853
28300,1.9338
28350,2.0032
28400,1.9007
28450,1.9710
28500,1.9305
28550,1.9414
28600,1.9977
28650,1.9605
28700,1.9102
28750,2.0134
28800,1.9705
28850,1.9784
28900,1.9338
28950,1.9867
29000,1.9801
29050,1.9600
29100,2.0201
29150,2.0523
29200,1.9701
29250,1.9741
29300,2.0192
29350,2.0421
29400,1.9891
29450,1.9970
29500,2.0864
29550,2.0213
29600,2.0351
29650,2.1081
29700,2.0406
29750,2.0680
29800,2.0494
29850,2.0452
29900,2.0323
29950,2.0087
30000,2.0771
30050,2.0611
30100,2.0866
30150,2.0268
30200,2.0311
30250,2.0337
30300,2.1122
30350,2.0511
30400,2.0361
30450,2.0378
30500,2.0509
30550,2.0676
30600,2.1780
30650,2.1691
30700,2.1195
30750,2.1250
30800,2.1627
30850,2.2345
30900,2.1288
30950,2.1226
31000,2.1603
31050,2.2023
31100,2.1920
31150,2.1780
31200,2.1548
31250,2.1715
31300,2.1570
31350,2.1777
31400,2.1400
31450,2.2202
31500,2.2194
31550,2.2800
31600,2.1658
31650,2.1365
31700,2.1355
31750,2.2283
31800,2.2058
31850,2.1994
31900,2.1503
31950,2.2659
32000,2.2528
32050,2.1636
32100,2.1727
32150,2.3241
32200,2.1803
32250,2.2573
32300,2.2297
32350,2.2590
32400,2.2323
32450,2.3010
32500,2.2421
32550,2.2051
32600,2.4951
32650,2.5191
32700,2.2018
32750,2.3406
32800,2.1930
32850,2.2128
32900,2.1973
32950,2.2335
33000,2.2802
33050,2.3944
33100,2.2826
33150,2.3279
33200,2.3873
33250,2.3980
33300,2.2583
33350,2.4059
33400,2.7084
33450,2.4257
33500,2.3375
33550,2.3966
33600,2.3389
33650,2.3289
33700,2.2669
33750,2.3003
33800,2.3558
33850,2.3451
33900,2.3913
33950,2.3773
34000,2.5058
34050,2.6004
34100,2.4140
34150,2.3696
34200,2.3980
34250,2.3718
34300,2.3878
34350,2.4045
34400,2.3365
34450,2.3909
34500,2.3851
34550,2.4118
34600,2.3940
34650,2.4750
34700,2.5022
34750,2.3766
34800,2.4769
34850,2.4250
34900,2.4164
34950,2.3944
35000,2.3789
35050,2.4707
35100,2.4140
35150,2.4543
35200,2.4881
35250,2.4946
35300,2.3525
35350,2.4121
35400,2.4929
35450,2.4645
35500,2.4602
35550,2.4195
35600,2.5299
35650,2.4998
35700,2.4834
35750,2.5101
35800,2.4948
35850,2.4667
35900,2.4536
35950,2.4714
36000,2.4896
36050,2.5735
36100,2.7192
36150,2.5935
36200,2.6097
36250,2.5685
36300,2.4657
36350,2.5525
36400,2.5666
36450,2.5415
36500,2.5480
36550,2.5537
36600,2.5010
36650,2.5170
36700,2.5272
36750,2.5086
36800,2.5611
36850,2.6174
36900,2.6028
36950,2.5775
37000,2.5704
37050,2.6734
37100,2.5752
37150,2.6248
37200,2.6033
37250,2.5761
37300,2.5792
37350,2.6581
37400,2.7289
37450,2.6505
37500,2.5971
37550,2.6681
37600,2.5966
37650,2.6584
37700,2.6455
37750,2.6853
37800,2.6846
37850,2.6445
37900,2.6717
37950,2.6922
38000,2.7895
38050,2.6529
38100,2.6047
38150,2.6178
38200,2.6104
38250,2.6886
38300,2.6925
38350,2.6984
38400,2.6789
38450,2.6686
38500,2.7192
38550,2.7089
38600,2.6603
38650,2.7504
38700,2.6796
38750,2.7575
38800,2.7549
38850,2.7556
38900,2.7001
38950,2.7843
39000,2.7485
39050,2.7251
39100,2.6615
39150,2.8183
39200,2.7568
39250,2.8238
39300,2.7556
39350,2.7537
39400,2.7025
39450,2.7049
39500,2.7304
39550,2.8031
39600,2.7773
39650,2.7378
39700,2.7792
39750,2.7995
39800,2.8069
39850,2.8126
39900,2.7869
39950,2.8682
40000,2.8048
40050,2.7981
40100,2.8229
40150,2.8722
40200,2.7616
40250,2.8076
40300,2.8393
40350,2.9092
40400,2.8963
40450,2.8148
40500,2.8763
40550,2.8827
40600,2.8462
40650,2.7490
40700,2.8613
40750,2.8682
40800,2.9197
40850,2.9404
40900,2.9349
40950,2.7974
41000,2.9657
41050,2.9049
41100,2.7959
41150,2.9445
41200,2.8777
41250,2.8203
41300,2.9879
41350,3.0191
41400,2.8133
41450,2.9867
41500,2.8946
41550,2.8498
41600,2.8756
41650,2.9855
41700,2.8598
41750,2.9154
41800,2.9678
41850,3.0212
41900,2.8834
41950,2.8822
42000,2.9202
42050,2.9857
42100,2.8956
42150,2.9838
42200,3.0243
42250,3.0780
42300,2.9790
42350,3.0527
42400,2.9545
42450,3.0437
42500,2.9962
42550,3.2730
42600,3.0508
42650,3.0098
42700,3.1159
42750,3.0367
42800,3.0808
42850,3.0205
42900,3.0386
42950,3.0029
43000,3.1741
43050,3.0844
43100,3.0799
43150,3.1042
43200,3.1471
43250,3.1042
43300,3.0642
43350,3.0429
43400,2.9891
43450,3.0727
43500,2.9821
43550,3.1428
43600,3.0103
43650,3.1171
43700,3.1104
43750,3.1209
43800,3.0212
43850,3.1660
43900,3.1352
43950,3.1354
44000,3.0851
44050,3.1545
44100,3.1071
44150,3.1059
44200,3.0632
44250,3.1013
44300,3.0243
44350,3.2198
44400,3.2189
44450,3.0925
44500,3.0525
44550,3.1316
44600,3.2039
44650,3.1016
44700,3.0897
44750,3.2163
44800,3.0856
44850,3.1054
44900,3.2225
44950,3.1736
45000,3.1443
45050,3.1216
45100,3.1204
45150,3.2427
45200,3.2294
45250,3.1655
45300,3.1390
45350,3.3159
45400,3.2382
45450,3.2413
45500,3.2351
45550,3.1588
45600,3.1562
45650,3.1669
45700,3.3307
45750,3.2179
45800,3.1917
45850,3.1948
45900,3.2189
45950,3.2821
46000,3.2496
46050,3.1869
46100,3.2253
46150,3.2263
46200,3.3760
46250,3.2339
46300,3.2644
46350,3.1855
46400,3.2406
46450,3.3000
46500,3.3312
46550,3.2072
46600,3.2954
46650,3.3329
46700,3.3059
46750,3.2990
46800,3.2237
46850,3.2532
46900,3.3302
46950,3.2227
47000,3.3000
47050,3.3972
47100,3.3424
47150,3.2475
47200,3.2969
47250,3.2763
47300,3.3553
47350,3.3371
47400,3.2992
47450,3.2854
47500,3.3288
47550,3.3700
47600,3.2561
47650,3.3185
47700,3.2508
47750,3.3934
47800,3.3174
47850,3.4566
47900,3.4029
47950,3.4158
48000,3.3536
48050,3.4292
48100,3.3939
48150,3.4106
48200,3.4521
48250,3.4573
48300,3.3770
48350,3.3848
48400,3.3503
48450,3.5219
48500,3.4428
48550,3.3364
48600,3.3355
48650,3.3801
48700,3.5288
48750,3.5324
48800,3.4220
48850,3.5701
48900,3.4480
48950,3.4361
49000,3.4280
